ID_TEXT,ID_TEXT,CIUDAD,REGION,TIPO,UNIVERSIDAD_EVALUADA_NACIONAL,PRESTIGIO DE LA INSTITUCIÓN,NIVEL ACADÉMICO,OFERTA ACADÉMICA (CARRERAS OFERTADAS),PROFESORES
Entrevistado_3847,Entrevistado_3847,IRAPUATO,BAJIO,Primera mención,OTRAS,8.4,8,10,8
Entrevistado_3848,Entrevistado_3848,LEÓN,BAJIO,Primera mención,OTRAS,8.4,8,8,8
Entrevistado_3849,Entrevistado_3849,COATZACOALCOS,SUR,Primera mención,OTRAS,9,10,10,8
Entrevistado_3850,Entrevistado_3850,TEPIC,OCCIDENTE,Primera mención,OTRAS,8,5,4,8
Entrevistado_3851,Entrevistado_3851,CIUDAD DE MÉXICO,CENTRO,Primera mención,OTRAS,7,10,10,8
Entrevistado_3852,Entrevistado_3852,PUEBLA,CENTRO,Primera mención,OTRAS,10,9,7.8,8
Entrevistado_3853,Entrevistado_3853,GUADALAJARA,BAJIO,Primera mención,OTRAS,8,9,5,10
Entrevistado_3854,Entrevistado_3854,MORELIA,BAJIO,Primera mención,OTRAS,8.4,10,7.8,9
Entrevistado_3855,Entrevistado_3855,TEPIC,OCCIDENTE,Primera mención,OTRAS,10,9,8,10
Entrevistado_3856,Entrevistado_3856,MORELIA,BAJIO,Primera mención,OTRAS,6,6,6,8
Entrevistado_3857,Entrevistado_3857,COATZACOALCOS,SUR,Primera mención,OTRAS,8,9,8,8
Entrevistado_3858,Entrevistado_3858,LEÓN,BAJIO,Primera mención,OTRAS,8.4,1,7.8,10
Entrevistado_3859,Entrevistado_3859,MEXICALI,OCCIDENTE,Primera mención,OTRAS,10,8,8,9
Entrevistado_3860,Entrevistado_3860,CULIACÁN,OCCIDENTE,Primera mención,ITESM,5,8,8,8
Entrevistado_3861,Entrevistado_3861,MEXICALI,OCCIDENTE,Primera mención,OTRAS,8,10,7.8,10
Entrevistado_3862,Entrevistado_3862,CULIACÁN,OCCIDENTE,Primera mención,OTRAS,8.4,8,10,6
Entrevistado_3863,Entrevistado_3863,MORELIA,BAJIO,Primera mención,OTRAS,9,8,7.8,6
Entrevistado_3864,Entrevistado_3864,HERMOSILLO,OCCIDENTE,Primera mención,OTRAS,10,8,7.8,9
Entrevistado_3865,Entrevistado_3865,HERMOSILLO,OCCIDENTE,Primera mención,UVM,10,5,6,8
Entrevistado_3866,Entrevistado_3866,GUADALAJARA,BAJIO,Primera mención,OTRAS,10,8,5,10
Entrevistado_3867,Entrevistado_3867,PUEBLA,CENTRO,Primera mención,OTRAS,9,7,7.8,7
Entrevistado_3868,Entrevistado_3868,GUADALAJARA,BAJIO,Primera mención,OTRAS,9,8,7.8,9
Entrevistado_3869,Entrevistado_3869,CULIACÁN,OCCIDENTE,Primera mención,ITESM,7,7,7,8
Entrevistado_3870,Entrevistado_3870,CD. OBREGÓN,OCCIDENTE,Primera mención,OTRAS,10,9,7.8,8
Entrevistado_3871,Entrevistado_3871,MORELIA,BAJIO,Primera mención,OTRAS,3,10,5,8
Entrevistado_3872,Entrevistado_3872,VILLAHERMOSA,SUR,Primera mención,UVM,10,8,7.8,10
Entrevistado_3873,Entrevistado_3873,AGUASCALIENTES,BAJIO,Primera mención,OTRAS,9,9,10,8
Entrevistado_3874,Entrevistado_3874,CIUDAD DE MÉXICO,CENTRO,Primera mención,OTRAS,9,9,4,8
Entrevistado_3875,Entrevistado_3875,GUADALAJARA,BAJIO,Primera mención,OTRAS,8.4,10,10,8
Entrevistado_3876,Entrevistado_3876,MONTERREY,NORTE,Primera mención,ITESM,8,3,7.8,8
Entrevistado_3877,Entrevistado_3877,TUXTLA GUTIÉRREZ,SUR,Primera mención,OTRAS,8.4,8,7,10
Entrevistado_3878,Entrevistado_3878,QUERÉTARO,CENTRO,Primera mención,UVM,8.4,10,2,10
Entrevistado_3879,Entrevistado_3879,TUXTLA GUTIÉRREZ,SUR,Primera mención,OTRAS,8.4,10,7.8,8
Entrevistado_3880,Entrevistado_3880,MAZATLÁN,OCCIDENTE,Primera mención,OTRAS,9,8,1,10
Entrevistado_3881,Entrevistado_3881,CULIACÁN,OCCIDENTE,Primera mención,OTRAS,9,8,7.8,8
Entrevistado_3882,Entrevistado_3882,COATZACOALCOS,SUR,Primera mención,OTRAS,8.4,10,7.8,6
Entrevistado_3883,Entrevistado_3883,GUADALAJARA,BAJIO,Primera mención,OTRAS,10,8,7.8,7
Entrevistado_3884,Entrevistado_3884,AGUASCALIENTES,BAJIO,Primera mención,UVM,8,10,9,4
Entrevistado_3885,Entrevistado_3885,TUXTLA GUTIÉRREZ,SUR,Primera mención,OTRAS,7,8,7.8,10
Entrevistado_3886,Entrevistado_3886,LOS CABOS,OCCIDENTE,Primera mención,OTRAS,8.4,10,2,7
Entrevistado_3887,Entrevistado_3887,LA PAZ,OCCIDENTE,Primera mención,OTRAS,8.4,8,3,8
Entrevistado_3888,Entrevistado_3888,MORELIA,BAJIO,Primera mención,OTRAS,9,5,7.8,5
Entrevistado_3889,Entrevistado_3889,GUADALAJARA,BAJIO,Primera mención,OTRAS,8.4,8,7.8,9
Entrevistado_3890,Entrevistado_3890,VILLAHERMOSA,SUR,Primera mención,OTRAS,10,8,7.8,6
Entrevistado_3891,Entrevistado_3891,GUADALAJARA,BAJIO,Primera mención,OTRAS,7,8,7.8,6
Entrevistado_3892,Entrevistado_3892,CULIACÁN,OCCIDENTE,Primera mención,ITESM,10,10,10,6
Entrevistado_3893,Entrevistado_3893,GUADALAJARA,BAJIO,Primera mención,ITESM,9,6,3,8
Entrevistado_3894,Entrevistado_3894,COATZACOALCOS,SUR,Primera mención,OTRAS,10,8,6,2
Entrevistado_3895,Entrevistado_3895,TEPIC,OCCIDENTE,Primera mención,OTRAS,10,10,7.8,8
Entrevistado_3896,Entrevistado_3896,MONTERREY,NORTE,Primera mención,ITESM,7,8,10,6
Entrevistado_3897,Entrevistado_3897,CIUDAD DE MÉXICO,CENTRO,Primera mención,OTRAS,10,6,10,3
Entrevistado_3898,Entrevistado_3898,COATZACOALCOS,SUR,Primera mención,OTRAS,10,10,7.8,9
Entrevistado_3899,Entrevistado_3899,TUXTLA GUTIÉRREZ,SUR,Primera mención,OTRAS,8,8,10,8
Entrevistado_3900,Entrevistado_3900,HERMOSILLO,OCCIDENTE,Primera mención,OTRAS,9,6,7.8,8
Entrevistado_3901,Entrevistado_3901,CIUDAD DE MÉXICO,CENTRO,Primera mención,UVM,8.4,8,7.8,10
Entrevistado_3902,Entrevistado_3902,HERMOSILLO,OCCIDENTE,Primera mención,UVM,8,10,1,5
Entrevistado_3903,Entrevistado_3903,CULIACÁN,OCCIDENTE,Primera mención,OTRAS,9,8,10,8
Entrevistado_3904,Entrevistado_3904,CULIACÁN,OCCIDENTE,Primera mención,OTRAS,6,8,4,9
Entrevistado_3905,Entrevistado_3905,TAPACHULA,SUR,Primera mención,OTRAS,8.4,8,7.8,9
Entrevistado_3906,Entrevistado_3906,TUXTLA GUTIÉRREZ,SUR,Primera mención,OTRAS,10,10,7.8,8
Entrevistado_3907,Entrevistado_3907,CULIACÁN,OCCIDENTE,Primera mención,OTRAS,3,7,7.8,7
Entrevistado_3908,Entrevistado_3908,TUXTLA GUTIÉRREZ,SUR,Primera mención,OTRAS,9,7,7.8,8
Entrevistado_3909,Entrevistado_3909,GUADALAJARA,BAJIO,Primera mención,OTRAS,10,10,7.8,8
Entrevistado_3910,Entrevistado_3910,GUADALAJARA,BAJIO,Primera mención,OTRAS,8.4,4,6,9
Entrevistado_3911,Entrevistado_3911,COATZACOALCOS,SUR,Primera mención,OTRAS,10,10,7.8,8
Entrevistado_3912,Entrevistado_3912,MORELIA,BAJIO,Primera mención,OTRAS,8,7,9,8
Entrevistado_3913,Entrevistado_3913,CD. OBREGÓN,OCCIDENTE,Primera mención,OTRAS,8.4,10,8,6
Entrevistado_3914,Entrevistado_3914,CIUDAD DE MÉXICO,CENTRO,Primera mención,OTRAS,8.4,8,1,8
Entrevistado_3915,Entrevistado_3915,CULIACÁN,OCCIDENTE,Primera mención,OTRAS,8.4,9,10,8
Entrevistado_3916,Entrevistado_3916,GUADALAJARA,BAJIO,Primera mención,OTRAS,6,3,4,8
Entrevistado_3917,Entrevistado_3917,GUADALAJARA,BAJIO,Primera mención,OTRAS,8,8,7,8
Entrevistado_3918,Entrevistado_3918,CIUDAD DE MÉXICO,CENTRO,Primera mención,OTRAS,8,8,9,9
Entrevistado_3919,Entrevistado_3919,MORELIA,BAJIO,Primera mención,OTRAS,7,8,10,9
Entrevistado_3920,Entrevistado_3920,LA PAZ,OCCIDENTE,Primera mención,OTRAS,8.4,8,4,8
Entrevistado_3921,Entrevistado_3921,AGUASCALIENTES,BAJIO,Primera mención,OTRAS,7,5,8,10
Entrevistado_3922,Entrevistado_3922,MÉRIDA,SUR,Primera mención,ANÁHUAC,8,8,10,8
Entrevistado_3923,Entrevistado_3923,MEXICALI,OCCIDENTE,Primera mención,UVM,8.4,8,1,8
Entrevistado_3924,Entrevistado_3924,GUADALAJARA,BAJIO,Primera mención,OTRAS,8.4,5,6,8
Entrevistado_3925,Entrevistado_3925,MORELIA,BAJIO,Primera mención,OTRAS,8.4,8,10,5
Entrevistado_3926,Entrevistado_3926,ZAMORA,BAJIO,Primera mención,OTRAS,6,10,7.8,8
Entrevistado_3927,Entrevistado_3927,GUADALAJARA,BAJIO,Primera mención,OTRAS,6,10,7.8,8
Entrevistado_3928,Entrevistado_3928,GUADALAJARA,BAJIO,Primera mención,OTRAS,10,8,7,9
Entrevistado_3929,Entrevistado_3929,GUADALAJARA,BAJIO,Primera mención,OTRAS,8.4,8,7,7
Entrevistado_3930,Entrevistado_3930,TIJUANA,OCCIDENTE,Primera mención,OTRAS,9,4,4,5
Entrevistado_3931,Entrevistado_3931,AGUASCALIENTES,BAJIO,Primera mención,OTRAS,9,8,5,9
Entrevistado_3932,Entrevistado_3932,GUADALAJARA,BAJIO,Primera mención,OTRAS,8.4,9,8,6
Entrevistado_3933,Entrevistado_3933,AGUASCALIENTES,BAJIO,Primera mención,OTRAS,9,6,10,8
Entrevistado_3934,Entrevistado_3934,CULIACÁN,OCCIDENTE,Primera mención,OTRAS,8.4,2,7.8,5
Entrevistado_3935,Entrevistado_3935,MORELIA,BAJIO,Primera mención,OTRAS,6,9,6,8
Entrevistado_3936,Entrevistado_3936,GUADALAJARA,BAJIO,Primera mención,ITESM,8.4,8,7.8,5
Entrevistado_3937,Entrevistado_3937,TIJUANA,OCCIDENTE,Primera mención,OTRAS,8.4,10,6,6
Entrevistado_3938,Entrevistado_3938,MORELIA,BAJIO,Primera mención,OTRAS,10,6,10,8
Entrevistado_3939,Entrevistado_3939,MAZATLÁN,OCCIDENTE,Primera mención,OTRAS,10,8,7.8,4
Entrevistado_3940,Entrevistado_3940,HERMOSILLO,OCCIDENTE,Primera mención,OTRAS,9,10,7.8,7
Entrevistado_3941,Entrevistado_3941,GUADALAJARA,BAJIO,Primera mención,OTRAS,10,8,4,8
Entrevistado_3942,Entrevistado_3942,IRAPUATO,BAJIO,Primera mención,OTRAS,9,3,7.8,9
Entrevistado_3943,Entrevistado_3943,TEPIC,OCCIDENTE,Primera mención,OTRAS,8.4,7,7.8,7
Entrevistado_3944,Entrevistado_3944,IRAPUATO,BAJIO,Primera mención,OTRAS,10,8,3,8
Entrevistado_3945,Entrevistado_3945,MEXICALI,OCCIDENTE,Primera mención,OTRAS,10,8,7.8,8
Entrevistado_3946,Entrevistado_3946,QUERÉTARO,CENTRO,Primera mención,OTRAS,10,8,5,1
Entrevistado_3947,Entrevistado_3947,TUXTLA GUTIÉRREZ,SUR,Primera mención,UVM,10,7,7.8,7
Entrevistado_3948,Entrevistado_3948,MONTERREY,NORTE,Primera mención,ITESM,8.4,3,9,8
Entrevistado_3949,Entrevistado_3949,CULIACÁN,OCCIDENTE,Primera mención,ITESM,7,8,7.8,8
Entrevistado_3950,Entrevistado_3950,TUXTLA GUTIÉRREZ,SUR,Primera mención,OTRAS,8.4,10,10,10
Entrevistado_3951,Entrevistado_3951,ZAMORA,BAJIO,Primera mención,OTRAS,10,8,4,6
Entrevistado_3952,Entrevistado_3952,GUADALAJARA,BAJIO,Primera mención,OTRAS,5,7,4,8
Entrevistado_3953,Entrevistado_3953,MONTERREY,NORTE,Primera mención,ITESM,10,9,5,8
Entrevistado_3954,Entrevistado_3954,GUADALAJARA,BAJIO,Primera mención,OTRAS,6,10,8,8
Entrevistado_3955,Entrevistado_3955,MÉRIDA,SUR,Primera mención,ANÁHUAC,10,9,3,8
Entrevistado_3956,Entrevistado_3956,GUADALAJARA,BAJIO,Primera mención,OTRAS,4,3,10,4
Entrevistado_3957,Entrevistado_3957,CIUDAD DE MÉXICO,CENTRO,Primera mención,OTRAS,10,8,10,8
Entrevistado_3958,Entrevistado_3958,TUXTLA GUTIÉRREZ,SUR,Primera mención,OTRAS,7,10,7.8,8
Entrevistado_3959,Entrevistado_3959,HERMOSILLO,OCCIDENTE,Primera mención,OTRAS,8,10,10,10
Entrevistado_3960,Entrevistado_3960,MONTERREY,NORTE,Primera mención,ITESM,8.4,10,7.8,6
Entrevistado_3961,Entrevistado_3961,TEPIC,OCCIDENTE,Primera mención,OTRAS,8.4,10,9,8
Entrevistado_3962,Entrevistado_3962,AGUASCALIENTES,BAJIO,Primera mención,OTRAS,7,8,7.8,9
Entrevistado_3963,Entrevistado_3963,MORELIA,BAJIO,Primera mención,OTRAS,8,8,7.8,6
Entrevistado_3964,Entrevistado_3964,QUERÉTARO,CENTRO,Primera mención,OTRAS,8,9,10,9
Entrevistado_3965,Entrevistado_3965,LEÓN,BAJIO,Primera mención,OTRAS,7,8,10,8
Entrevistado_3966,Entrevistado_3966,COATZACOALCOS,SUR,Primera mención,OTRAS,8.4,7,4,5
Entrevistado_3967,Entrevistado_3967,LA PAZ,OCCIDENTE,Primera mención,OTRAS,10,10,3,8
Entrevistado_3968,Entrevistado_3968,QUERÉTARO,CENTRO,Primera mención,ITESM,6,9,10,8
Entrevistado_3969,Entrevistado_3969,CULIACÁN,OCCIDENTE,Primera mención,OTRAS,7,10,7.8,8
Entrevistado_3970,Entrevistado_3970,TIJUANA,OCCIDENTE,Primera mención,OTRAS,9,10,10,8
Entrevistado_3971,Entrevistado_3971,LA PAZ,OCCIDENTE,Primera mención,OTRAS,8.4,8,7.8,8
Entrevistado_3972,Entrevistado_3972,IRAPUATO,BAJIO,Primera mención,OTRAS,7,8,7.8,8
Entrevistado_3973,Entrevistado_3973,GUADALAJARA,BAJIO,Primera mención,OTRAS,5,8,7,6
Entrevistado_3974,Entrevistado_3974,GUADALAJARA,BAJIO,Primera mención,OTRAS,9,8,7.8,8
Entrevistado_3975,Entrevistado_3975,TUXTLA GUTIÉRREZ,SUR,Primera mención,OTRAS,7,8,7.8,7
Entrevistado_3976,Entrevistado_3976,TIJUANA,OCCIDENTE,Primera mención,OTRAS,6,8,10,10
Entrevistado_3977,Entrevistado_3977,GUADALAJARA,BAJIO,Primera mención,OTRAS,8.4,7,7.8,5
Entrevistado_3978,Entrevistado_3978,VILLAHERMOSA,SUR,Primera mención,UVM,8,6,4,8
Entrevistado_3979,Entrevistado_3979,AGUASCALIENTES,BAJIO,Primera mención,UVM,10,5,7,7
Entrevistado_3980,Entrevistado_3980,MONTERREY,NORTE,Primera mención,ITESM,10,7,7,5
Entrevistado_3981,Entrevistado_3981,TUXTLA GUTIÉRREZ,SUR,Primera mención,OTRAS,7,5,7.8,8
Entrevistado_3982,Entrevistado_3982,GUADALAJARA,BAJIO,Primera mención,OTRAS,10,8,7.8,3
Entrevistado_3983,Entrevistado_3983,GUADALAJARA,BAJIO,Primera mención,OTRAS,8.4,8,9,8
Entrevistado_3984,Entrevistado_3984,HERMOSILLO,OCCIDENTE,Primera mención,OTRAS,10,8,8,10
Entrevistado_3985,Entrevistado_3985,GUADALAJARA,BAJIO,Primera mención,OTRAS,8.4,8,7.8,4
Entrevistado_3986,Entrevistado_3986,GUADALAJARA,BAJIO,Primera mención,OTRAS,7,10,7.8,8
Entrevistado_3987,Entrevistado_3987,GUADALAJARA,BAJIO,Primera mención,OTRAS,9,4,7.8,8
Entrevistado_3988,Entrevistado_3988,LEÓN,BAJIO,Primera mención,OTRAS,8,8,7.8,8
Entrevistado_3989,Entrevistado_3989,COATZACOALCOS,SUR,Primera mención,OTRAS,10,9,9,8
Entrevistado_3990,Entrevistado_3990,MAZATLÁN,OCCIDENTE,Primera mención,OTRAS,9,10,9,8
Entrevistado_3991,Entrevistado_3991,AGUASCALIENTES,BAJIO,Primera mención,OTRAS,8.4,10,9,9
Entrevistado_3992,Entrevistado_3992,MORELIA,BAJIO,Primera mención,OTRAS,10,7,7,4
Entrevistado_3993,Entrevistado_3993,MAZATLÁN,OCCIDENTE,Primera mención,OTRAS,6,8,4,8
Entrevistado_3994,Entrevistado_3994,VILLAHERMOSA,SUR,Primera mención,OTRAS,10,9,7.8,10
Entrevistado_3995,Entrevistado_3995,HERMOSILLO,OCCIDENTE,Primera mención,OTRAS,8,4,7.8,8
Entrevistado_3996,Entrevistado_3996,GUADALAJARA,BAJIO,Primera mención,OTRAS,9,8,7.8,9
Entrevistado_3997,Entrevistado_3997,IRAPUATO,BAJIO,Primera mención,OTRAS,8.4,10,7.8,8
Entrevistado_3998,Entrevistado_3998,VILLAHERMOSA,SUR,Primera mención,OTRAS,10,8,2,8
Entrevistado_3999,Entrevistado_3999,MONTERREY,NORTE,Primera mención,ITESM,8.4,8,7.8,10
Entrevistado_4000,Entrevistado_4000,GUADALAJARA,BAJIO,Primera mención,OTRAS,8.4,8,6,8
Entrevistado_4001,Entrevistado_4001,VILLAHERMOSA,SUR,Primera mención,OTRAS,10,8,7,8
Entrevistado_4002,Entrevistado_4002,CIUDAD DE MÉXICO,CENTRO,Primera mención,UVM,5,5,7.8,8
Entrevistado_4003,Entrevistado_4003,GUADALAJARA,BAJIO,Primera mención,OTRAS,9,8,7.8,8
Entrevistado_4004,Entrevistado_4004,LEÓN,BAJIO,Primera mención,OTRAS,10,8,7.8,8
Entrevistado_4005,Entrevistado_4005,GUADALAJARA,BAJIO,Primera mención,OTRAS,10,10,5,10
Entrevistado_4006,Entrevistado_4006,CIUDAD DE MÉXICO,CENTRO,Primera mención,OTRAS,9,5,7.8,10
Entrevistado_4007,Entrevistado_4007,CIUDAD DE MÉXICO,CENTRO,Primera mención,OTRAS,6,6,10,8
Entrevistado_4008,Entrevistado_4008,GUADALAJARA,BAJIO,Primera mención,OTRAS,8,8,1,8
Entrevistado_4009,Entrevistado_4009,QUERÉTARO,CENTRO,Primera mención,ANÁHUAC,10,6,7.8,6
Entrevistado_4010,Entrevistado_4010,LA PAZ,OCCIDENTE,Primera mención,OTRAS,7,8,7.8,8
Entrevistado_4011,Entrevistado_4011,GUADALAJARA,BAJIO,Primera mención,OTRAS,9,4,10,8
Entrevistado_4012,Entrevistado_4012,TEPIC,OCCIDENTE,Primera mención,OTRAS,7,8,5,8
Entrevistado_4013,Entrevistado_4013,VILLAHERMOSA,SUR,Primera mención,UVM,8,10,9,8
Entrevistado_4014,Entrevistado_4014,COATZACOALCOS,SUR,Primera mención,OTRAS,6,10,8,7
Entrevistado_4015,Entrevistado_4015,ZAMORA,BAJIO,Primera mención,OTRAS,10,10,7.8,6
Entrevistado_4016,Entrevistado_4016,AGUASCALIENTES,BAJIO,Primera mención,ITESM,10,10,10,8
Entrevistado_4017,Entrevistado_4017,XALAPA,ORIENTE,Primera mención,OTRAS,8.4,7,7.8,4
Entrevistado_4018,Entrevistado_4018,MORELIA,BAJIO,Primera mención,OTRAS,7,8,10,8
Entrevistado_4019,Entrevistado_4019,MORELIA,BAJIO,Primera mención,OTRAS,7,8,7.8,8
Entrevistado_4020,Entrevistado_4020,ZAMORA,BAJIO,Primera mención,OTRAS,8.4,10,7.8,10
Entrevistado_4021,Entrevistado_4021,MORELIA,BAJIO,Primera mención,OTRAS,6,8,7.8,6
Entrevistado_4022,Entrevistado_4022,GUADALAJARA,BAJIO,Primera mención,OTRAS,8.4,8,10,4
Entrevistado_4023,Entrevistado_4023,CULIACÁN,OCCIDENTE,Primera mención,OTRAS,8.4,8,7.8,8
Entrevistado_4024,Entrevistado_4024,GUADALAJARA,BAJIO,Primera mención,OTRAS,8,8,10,8
Entrevistado_4025,Entrevistado_4025,GUADALAJARA,BAJIO,Primera mención,OTRAS,8.4,9,10,9
Entrevistado_4026,Entrevistado_4026,CULIACÁN,OCCIDENTE,Primera mención,OTRAS,5,8,10,8
Entrevistado_4027,Entrevistado_4027,MORELIA,BAJIO,Primera mención,OTRAS,6,8,7.8,8
Entrevistado_4028,Entrevistado_4028,LEÓN,BAJIO,Primera mención,OTRAS,10,8,1,8
Entrevistado_4029,Entrevistado_4029,MEXICALI,OCCIDENTE,Primera mención,OTRAS,8.4,5,3,8
Entrevistado_4030,Entrevistado_4030,MORELIA,BAJIO,Primera mención,ITESM,8.4,10,1,8
Entrevistado_4031,Entrevistado_4031,COATZACOALCOS,SUR,Primera mención,OTRAS,10,4,5,8
Entrevistado_4032,Entrevistado_4032,CD. OBREGÓN,OCCIDENTE,Primera mención,OTRAS,7,6,5,8
Entrevistado_4033,Entrevistado_4033,LEÓN,BAJIO,Primera mención,OTRAS,10,9,7.8,2
Entrevistado_4034,Entrevistado_4034,MORELIA,BAJIO,Primera mención,OTRAS,9,10,10,10
Entrevistado_4035,Entrevistado_4035,COATZACOALCOS,SUR,Primera mención,OTRAS,8.4,10,7.8,10
Entrevistado_4036,Entrevistado_4036,MORELIA,BAJIO,Primera mención,OTRAS,9,8,1,8
Entrevistado_4037,Entrevistado_4037,COATZACOALCOS,SUR,Primera mención,OTRAS,8.4,10,9,8
Entrevistado_4038,Entrevistado_4038,LA PAZ,OCCIDENTE,Primera mención,OTRAS,8.4,8,10,8
Entrevistado_4039,Entrevistado_4039,CIUDAD DE MÉXICO,CENTRO,Primera mención,OTRAS,6,5,7.8,10
Entrevistado_4040,Entrevistado_4040,MORELIA,BAJIO,Primera mención,OTRAS,10,10,7.8,8
Entrevistado_4041,Entrevistado_4041,QUERÉTARO,CENTRO,Primera mención,OTRAS,8,10,6,8
Entrevistado_4042,Entrevistado_4042,AGUASCALIENTES,BAJIO,Primera mención,UVM,10,8,5,8
Entrevistado_4043,Entrevistado_4043,HERMOSILLO,OCCIDENTE,Primera mención,ITESM,6,8,7.8,10
Entrevistado_4044,Entrevistado_4044,COATZACOALCOS,SUR,Primera mención,OTRAS,10,8,7.8,8
Entrevistado_4045,Entrevistado_4045,GUADALAJARA,BAJIO,Primera mención,OTRAS,9,8,7.8,8
Entrevistado_4046,Entrevistado_4046,QUERÉTARO,CENTRO,Primera mención,OTRAS,10,8,8,10
Entrevistado_4047,Entrevistado_4047,ZAMORA,BAJIO,Primera mención,OTRAS,8,1,3,8
Entrevistado_4048,Entrevistado_4048,QUERÉTARO,CENTRO,Primera mención,ITESM,7,8,5,8
Entrevistado_4049,Entrevistado_4049,LEÓN,BAJIO,Primera mención,OTRAS,9,8,7,8
Entrevistado_4050,Entrevistado_4050,CULIACÁN,OCCIDENTE,Primera mención,OTRAS,9,10,7.8,8
Entrevistado_4051,Entrevistado_4051,LA PAZ,OCCIDENTE,Primera mención,OTRAS,7,10,7.8,5
Entrevistado_4052,Entrevistado_4052,GUADALAJARA,BAJIO,Primera mención,OTRAS,7,7,10,8
Entrevistado_4053,Entrevistado_4053,QUERÉTARO,CENTRO,Primera mención,UVM,9,6,7.8,8
Entrevistado_4054,Entrevistado_4054,GUADALAJARA,BAJIO,Primera mención,OTRAS,10,8,8,7
Entrevistado_4055,Entrevistado_4055,TIJUANA,OCCIDENTE,Primera mención,OTRAS,8,5,10,1
Entrevistado_4056,Entrevistado_4056,TEPIC,OCCIDENTE,Primera mención,OTRAS,9,8,7.8,7
Entrevistado_4057,Entrevistado_4057,TUXTLA GUTIÉRREZ,SUR,Primera mención,UVM,10,7,7.8,8
Entrevistado_4058,Entrevistado_4058,GUADALAJARA,BAJIO,Primera mención,OTRAS,10,10,1,8
Entrevistado_4059,Entrevistado_4059,GUADALAJARA,BAJIO,Primera mención,OTRAS,8.4,8,7,3
Entrevistado_4060,Entrevistado_4060,GUADALAJARA,BAJIO,Primera mención,OTRAS,8.4,9,7.8,10
Entrevistado_4061,Entrevistado_4061,CULIACÁN,OCCIDENTE,Primera mención,OTRAS,7,8,10,8
Entrevistado_4062,Entrevistado_4062,GUADALAJARA,BAJIO,Primera mención,OTRAS,8,8,6,6
Entrevistado_4063,Entrevistado_4063,AGUASCALIENTES,BAJIO,Primera mención,OTRAS,10,7,10,8
Entrevistado_4064,Entrevistado_4064,LA PAZ,OCCIDENTE,Primera mención,OTRAS,8,3,7.8,8
Entrevistado_4065,Entrevistado_4065,MORELIA,BAJIO,Primera mención,OTRAS,8.4,10,7.8,10
Entrevistado_4066,Entrevistado_4066,GUADALAJARA,BAJIO,Primera mención,OTRAS,8,8,7.8,10
Entrevistado_4067,Entrevistado_4067,COATZACOALCOS,SUR,Primera mención,OTRAS,8,5,7.8,8
Entrevistado_4068,Entrevistado_4068,TUXTLA GUTIÉRREZ,SUR,Primera mención,OTRAS,9,8,2,10
Entrevistado_4069,Entrevistado_4069,GUADALAJARA,BAJIO,Primera mención,OTRAS,8.4,8,7.8,4
Entrevistado_4070,Entrevistado_4070,GUADALAJARA,BAJIO,Primera mención,OTRAS,9,7,7.8,8
Entrevistado_4071,Entrevistado_4071,MORELIA,BAJIO,Primera mención,OTRAS,10,10,8,8
Entrevistado_4072,Entrevistado_4072,MORELIA,BAJIO,Primera mención,OTRAS,10,8,7.8,7
Entrevistado_4073,Entrevistado_4073,QUERÉTARO,CENTRO,Primera mención,ANÁHUAC,8.4,8,7.8,8
Entrevistado_4074,Entrevistado_4074,GUADALAJARA,BAJIO,Primera mención,ITESM,9,10,10,8
Entrevistado_4075,Entrevistado_4075,TUXTLA GUTIÉRREZ,SUR,Primera mención,OTRAS,8.4,8,8,8
Entrevistado_4076,Entrevistado_4076,QUERÉTARO,CENTRO,Primera mención,ITESM,7,10,4,10
Entrevistado_4077,Entrevistado_4077,LEÓN,BAJIO,Primera mención,OTRAS,10,10,7.8,8
Entrevistado_4078,Entrevistado_4078,GUADALAJARA,BAJIO,Primera mención,OTRAS,7,10,7.8,10
Entrevistado_4079,Entrevistado_4079,GUADALAJARA,BAJIO,Primera mención,OTRAS,10,10,9,7
Entrevistado_4080,Entrevistado_4080,GUADALAJARA,BAJIO,Primera mención,ITESM,7,7,7.8,1
Entrevistado_4081,Entrevistado_4081,CIUDAD DE MÉXICO,CENTRO,Primera mención,OTRAS,10,8,7.8,8
Entrevistado_4082,Entrevistado_4082,CIUDAD DE MÉXICO,CENTRO,Primera mención,UVM,8.4,5,7.8,8
Entrevistado_4083,Entrevistado_4083,TAPACHULA,SUR,Primera mención,OTRAS,9,9,7.8,8
Entrevistado_4084,Entrevistado_4084,MAZATLÁN,OCCIDENTE,Primera mención,OTRAS,10,8,10,8
Entrevistado_4085,Entrevistado_4085,QUERÉTARO,CENTRO,Primera mención,ANÁHUAC,8.4,6,3,8
Entrevistado_4086,Entrevistado_4086,GUADALAJARA,BAJIO,Primera mención,ITESM,10,8,7.8,8
Entrevistado_4087,Entrevistado_4087,AGUASCALIENTES,BAJIO,Primera mención,OTRAS,10,2,7.8,8
Entrevistado_4088,Entrevistado_4088,GUADALAJARA,BAJIO,Primera mención,OTRAS,9,9,7.8,8
Entrevistado_4089,Entrevistado_4089,CIUDAD DE MÉXICO,CENTRO,Primera mención,ANÁHUAC,9,4,7.8,8
Entrevistado_4090,Entrevistado_4090,LEÓN,BAJIO,Primera mención,OTRAS,7,8,1,6
